age,education_level,race,sex,over_50k,over_50k_text,count
46,Did not complete high school,White,Male,0,False,1
65,High school,Black,Male,0,False,1
31,High school,White,Male,0,False,1
29,High school,White,Male,0,False,1
50,Did not complete high school,White,Male,0,False,1
46,Bachelors,Black,Male,0,False,1
31,High school,White,Female,0,False,1
36,Masters,White,Female,0,False,1
66,Associates,White,Female,0,False,1
59,High school,White,Male,1,True,1
30,Bachelors,White,Male,1,True,1
27,Some college,White,Male,0,False,1
44,Some college,Black,Male,0,False,1
34,High school,Black,Male,0,False,1
58,Some college,White,Male,0,False,1
36,Some college,White,Male,1,True,1
29,High school,White,Male,0,False,1
42,High school,White,Female,0,False,1
24,Some college,Asian-Pac-Islander,Male,0,False,1
25,Some college,White,Male,1,True,1
18,Some college,Black,Male,0,False,1
55,Did not complete high school,Black,Male,0,False,1
55,Did not complete high school,Black,Male,0,False,1
31,Associates,Black,Male,0,False,1
33,High school,Asian-Pac-Islander,Male,0,False,1
65,High school,White,Female,0,False,1
18,High school,White,Male,0,False,1
23,Bachelors,White,Male,0,False,1
22,High school,White,Male,0,False,1
61,High school,White,Male,0,False,1
40,Associates,White,Male,0,False,1
51,Some college,Black,Female,0,False,1
25,High school,Black,Male,0,False,1
63,Bachelors,Asian-Pac-Islander,Female,0,False,1
17,Did not complete high school,White,Female,0,False,1
54,Masters,White,Female,0,False,1
45,Associates,White,Male,0,False,1
28,High school,Black,Female,0,False,1
24,Some college,White,Male,0,False,1
70,Bachelors,White,Male,0,False,1
46,Doctorate,White,Male,1,True,1
51,Did not complete high school,White,Female,0,False,1
58,High school,White,Female,0,False,1
71,High school,White,Female,0,False,1
26,Bachelors,White,Male,0,False,1
38,Some college,White,Male,1,True,1
40,Did not complete high school,White,Male,0,False,1
45,High school,White,Male,0,False,1
43,Some college,White,Male,1,True,1
55,Bachelors,White,Male,0,False,1
38,Did not complete high school,White,Male,0,False,1
26,High school,White,Female,0,False,1
19,High school,White,Male,0,False,1
66,Bachelors,White,Female,0,False,1
34,Bachelors,White,Female,0,False,1
35,Did not complete high school,Black,Male,0,False,1
47,High school,White,Female,0,False,1
34,Bachelors,White,Male,1,True,1
55,Some college,White,Male,1,True,1
43,Associates,Black,Male,0,False,1
66,High school,White,Male,0,False,1
42,Bachelors,White,Male,1,True,1
55,Bachelors,White,Male,1,True,1
43,Bachelors,White,Male,1,True,1
33,Did not complete high school,White,Male,0,False,1
18,High school,White,Female,0,False,1
50,Some college,White,Female,0,False,1
38,High school,White,Male,0,False,1
46,High school,White,Male,0,False,1
38,Bachelors,White,Male,1,True,1
45,Associates,White,Male,0,False,1
30,Did not complete high school,White,Male,0,False,1
56,Masters,White,Male,1,True,1
29,Some college,Other,Male,1,True,1
34,High school,White,Female,0,False,1
58,Some college,White,Female,0,False,1
47,Bachelors,White,Female,1,True,1
62,Bachelors,White,Male,0,False,1
24,High school,Black,Female,0,False,1
49,High school,White,Male,0,False,1
40,High school,White,Male,1,True,1
17,Did not complete high school,White,Male,0,False,1
36,Some college,White,Male,0,False,1
73,High school,White,Female,0,False,1
26,Bachelors,White,Female,0,False,1
63,Some college,White,Male,0,False,1
21,High school,White,Female,0,False,1
49,Did not complete high school,White,Female,0,False,1
20,High school,White,Male,0,False,1
40,High school,White,Male,0,False,1
36,Some college,White,Male,0,False,1
55,High school,White,Female,0,False,1
39,Bachelors,White,Male,1,True,1
40,High school,White,Male,0,False,1
18,Did not complete high school,White,Male,0,False,1
42,High school,White,Male,0,False,1
49,Some college,Black,Female,0,False,1
26,Some college,Asian-Pac-Islander,Female,0,False,1
18,Some college,White,Female,0,False,1
57,Associates,White,Female,0,False,1
35,High school,White,Male,0,False,1
21,Did not complete high school,White,Male,0,False,1
43,Did not complete high school,White,Male,0,False,1
32,Bachelors,Black,Male,0,False,1
23,Some college,White,Female,0,False,1
59,High school,White,Female,0,False,1
50,Bachelors,White,Male,1,True,1
47,High school,White,Male,1,True,1
36,High school,White,Female,0,False,1
35,Bachelors,Asian-Pac-Islander,Female,1,True,1
24,High school,Other,Male,0,False,1
22,High school,White,Male,0,False,1
67,Bachelors,White,Male,0,False,1
44,Some college,White,Male,0,False,1
34,Did not complete high school,White,Male,0,False,1
24,Some college,White,Male,0,False,1
68,High school,White,Male,1,True,1
46,Bachelors,White,Male,0,False,1
41,High school,White,Female,0,False,1
66,High school,White,Male,0,False,1
21,High school,White,Female,0,False,1
25,Did not complete high school,Asian-Pac-Islander,Male,0,False,1
31,Did not complete high school,Other,Male,0,False,1
51,Masters,White,Male,1,True,1
33,Doctorate,White,Male,1,True,1
24,Bachelors,White,Male,0,False,1
31,Associates,Black,Female,0,False,1
31,Bachelors,White,Male,1,True,1
54,High school,White,Male,0,False,1
49,High school,White,Male,0,False,1
59,High school,White,Female,0,False,1
76,Did not complete high school,White,Male,0,False,1
32,Doctorate,White,Male,1,True,1
47,High school,White,Female,0,False,1
70,Bachelors,White,Male,0,False,1
41,Associates,White,Male,1,True,1
46,High school,White,Male,0,False,1
36,High school,Asian-Pac-Islander,Female,0,False,1
23,Some college,White,Male,0,False,1
44,Bachelors,White,Female,1,True,1
32,High school,White,Male,0,False,1
47,Bachelors,White,Female,1,True,1
56,High school,White,Female,0,False,1
38,Associates,White,Male,1,True,1
74,High school,White,Female,0,False,1
19,Some college,White,Female,0,False,1
74,High school,White,Male,0,False,1
22,High school,White,Female,0,False,1
32,High school,Other,Male,0,False,1
31,Did not complete high school,White,Male,0,False,1
24,Bachelors,White,Male,0,False,1
46,Bachelors,White,Male,1,True,1
27,High school,Black,Male,0,False,1
56,Bachelors,White,Male,1,True,1
40,Bachelors,White,Female,0,False,1
67,High school,White,Male,0,False,1
45,High school,Asian-Pac-Islander,Male,0,False,1
36,Bachelors,White,Female,0,False,1
47,Masters,White,Female,1,True,1
61,Bachelors,White,Male,1,True,1
50,High school,White,Male,1,True,1
43,Some college,Black,Male,0,False,1
69,Bachelors,White,Male,1,True,1
32,Bachelors,White,Male,0,False,1
38,Bachelors,White,Male,0,False,1
45,Some college,White,Female,0,False,1
32,Did not complete high school,White,Male,0,False,1
51,High school,White,Female,0,False,1
38,High school,White,Male,1,True,1
36,Professional school,White,Male,1,True,1
42,Masters,White,Male,1,True,1
24,High school,White,Male,0,False,1
50,Masters,White,Female,0,False,1
36,Associates,White,Female,1,True,1
31,Some college,White,Female,1,True,1
33,Some college,White,Female,0,False,1
37,Did not complete high school,Black,Male,1,True,1
26,Some college,White,Female,0,False,1
43,High school,White,Male,0,False,1
46,Some college,White,Male,0,False,1
22,High school,Black,Female,0,False,1
45,Masters,White,Female,0,False,1
17,Did not complete high school,White,Female,0,False,1
23,Some college,White,Male,0,False,1
36,Bachelors,Other,Male,1,True,1
47,Some college,White,Male,0,False,1
29,Masters,White,Male,0,False,1
39,Professional school,White,Male,1,True,1
33,Associates,White,Male,0,False,1
30,Associates,White,Female,0,False,1
22,Bachelors,White,Female,0,False,1
18,Did not complete high school,White,Male,0,False,1
28,Some college,White,Male,0,False,1
40,High school,White,Female,0,False,1
29,Bachelors,White,Male,1,True,1
28,Some college,White,Female,0,False,1
23,Some college,White,Male,0,False,1
45,Did not complete high school,Black,Male,0,False,1
48,Masters,White,Female,0,False,1
47,High school,White,Female,1,True,1
48,Professional school,White,Male,0,False,1
25,Bachelors,White,Female,1,True,1
63,Some college,White,Male,1,True,1
42,High school,White,Female,0,False,1
33,Bachelors,White,Male,1,True,1
30,High school,White,Male,0,False,1
45,Masters,Asian-Pac-Islander,Male,1,True,1
24,Associates,White,Female,0,False,1
34,Did not complete high school,White,Female,0,False,1
27,Bachelors,Black,Female,0,False,1
31,High school,White,Female,0,False,1
44,Bachelors,White,Male,0,False,1
27,Some college,White,Female,0,False,1
62,Associates,White,Male,0,False,1
28,High school,White,Female,0,False,1
40,Bachelors,White,Male,0,False,1
42,Bachelors,White,Male,1,True,1
24,Bachelors,White,Male,0,False,1
56,High school,White,Male,0,False,1
27,High school,White,Male,0,False,1
43,Some college,White,Male,0,False,1
56,High school,Black,Female,0,False,1
20,Some college,White,Male,0,False,1
52,High school,White,Male,0,False,1
50,Associates,White,Male,1,True,1
29,Some college,White,Female,0,False,1
23,Some college,White,Male,0,False,1
32,Associates,White,Male,1,True,1
27,Bachelors,White,Male,0,False,1
23,Some college,White,Male,0,False,1
28,Bachelors,White,Female,0,False,1
32,High school,White,Male,0,False,1
19,Some college,White,Female,0,False,1
34,Some college,White,Male,0,False,1
23,High school,White,Male,0,False,1
49,Did not complete high school,White,Female,0,False,1
17,Did not complete high school,White,Male,0,False,1
39,Bachelors,White,Male,1,True,1
32,Associates,White,Female,0,False,1
30,High school,White,Female,0,False,1
25,Bachelors,White,Male,0,False,1
76,Bachelors,Asian-Pac-Islander,Male,0,False,1
62,Did not complete high school,White,Male,0,False,1
61,Bachelors,Black,Male,0,False,1
33,High school,Amer-Indian-Eskimo,Female,0,False,1
50,Associates,White,Male,1,True,1
43,High school,White,Male,1,True,1
27,High school,White,Male,0,False,1
67,Did not complete high school,Black,Male,1,True,1
27,Masters,Asian-Pac-Islander,Male,0,False,1
33,Bachelors,White,Male,0,False,1
35,High school,White,Female,0,False,1
20,Some college,White,Female,0,False,1
26,Bachelors,White,Female,0,False,1
45,Some college,White,Male,0,False,1
23,Did not complete high school,White,Female,0,False,1
48,Masters,White,Male,0,False,1
28,Masters,White,Female,1,True,1
40,Masters,Asian-Pac-Islander,Male,0,False,1
62,Masters,White,Male,1,True,1
52,Some college,White,Male,0,False,1
50,Some college,White,Male,1,True,1
43,High school,White,Female,0,False,1
44,Masters,White,Male,0,False,1
25,Bachelors,White,Female,1,True,1
23,Some college,Black,Male,0,False,1
39,High school,White,Female,0,False,1
26,High school,White,Female,0,False,1
40,Associates,White,Male,0,False,1
23,Some college,White,Female,0,False,1
22,Bachelors,White,Female,0,False,1
35,Bachelors,Asian-Pac-Islander,Male,1,True,1
52,Masters,White,Male,1,True,1
37,Associates,Asian-Pac-Islander,Female,1,True,1
25,Some college,White,Female,0,False,1
27,Bachelors,Asian-Pac-Islander,Female,0,False,1
51,Some college,White,Male,0,False,1
18,Some college,White,Female,0,False,1
26,High school,White,Male,0,False,1
21,Some college,White,Female,0,False,1
42,High school,White,Male,1,True,1
64,Bachelors,White,Male,1,True,1
34,High school,White,Female,0,False,1
70,Bachelors,White,Male,0,False,1
27,Associates,White,Female,0,False,1
52,Some college,White,Male,0,False,1
25,High school,White,Male,0,False,1
33,High school,White,Female,0,False,1
18,Did not complete high school,White,Male,0,False,1
51,High school,White,Male,0,False,1
35,High school,White,Female,0,False,1
61,Bachelors,Asian-Pac-Islander,Female,0,False,1
41,Some college,White,Male,0,False,1
40,Associates,White,Male,1,True,1
24,High school,White,Female,0,False,1
29,Some college,White,Female,0,False,1
24,High school,White,Female,0,False,1
18,Did not complete high school,White,Female,0,False,1
60,High school,White,Female,0,False,1
35,Did not complete high school,White,Male,0,False,1
28,Some college,White,Female,0,False,1
26,Did not complete high school,White,Male,0,False,1
41,High school,White,Male,1,True,1
52,High school,White,Male,0,False,1
45,Bachelors,White,Male,1,True,1
26,Bachelors,White,Male,0,False,1
48,Some college,White,Male,1,True,1
18,Some college,White,Female,0,False,1
47,High school,Other,Female,0,False,1
22,Did not complete high school,White,Female,0,False,1
35,Some college,Asian-Pac-Islander,Female,0,False,1
38,High school,White,Male,1,True,1
19,Some college,White,Male,0,False,1
34,Some college,White,Male,0,False,1
39,Associates,White,Female,1,True,1
49,High school,White,Male,1,True,1
38,Some college,Other,Male,0,False,1
25,Bachelors,White,Female,0,False,1
23,Bachelors,White,Female,0,False,1
48,Bachelors,White,Female,0,False,1
62,Masters,Asian-Pac-Islander,Male,1,True,1
27,High school,White,Male,0,False,1
24,Some college,White,Male,0,False,1
23,Bachelors,White,Male,0,False,1
59,Bachelors,White,Male,0,False,1
55,High school,White,Female,0,False,1
48,Did not complete high school,Black,Male,0,False,1
61,Some college,White,Male,0,False,1
43,Some college,White,Female,0,False,1
46,High school,White,Female,0,False,1
34,High school,Black,Female,0,False,1
32,High school,Black,Male,0,False,1
51,High school,White,Male,0,False,1
26,High school,White,Male,0,False,1
39,Did not complete high school,White,Male,0,False,1
50,High school,White,Male,1,True,1
51,High school,White,Male,0,False,1
43,Some college,White,Male,0,False,1
30,Bachelors,White,Male,0,False,1
44,Bachelors,White,Male,1,True,1
40,High school,White,Female,0,False,1
41,Masters,White,Male,1,True,1
48,High school,White,Female,0,False,1
57,High school,White,Male,1,True,1
21,Associates,White,Female,0,False,1
27,Some college,Black,Female,0,False,1
27,Some college,White,Female,0,False,1
31,High school,White,Female,0,False,1
23,High school,White,Male,0,False,1
45,Some college,Other,Male,1,True,1
61,High school,Black,Male,0,False,1
32,Some college,White,Male,0,False,1
42,High school,White,Male,1,True,1
41,High school,White,Male,0,False,1
60,High school,White,Female,0,False,1
28,Some college,White,Female,0,False,1
49,Associates,White,Female,0,False,1
23,Associates,White,Male,1,True,1
30,Bachelors,White,Female,0,False,1
28,Associates,White,Male,0,False,1
27,High school,White,Male,0,False,1
26,Masters,White,Male,0,False,1
40,Masters,White,Male,0,False,1
30,Bachelors,White,Male,1,True,1
42,Bachelors,White,Male,1,True,1
72,High school,White,Male,0,False,1
30,Some college,Black,Male,0,False,1
51,Associates,White,Male,0,False,1
24,Masters,White,Female,1,True,1
43,High school,White,Male,0,False,1
53,Some college,White,Male,1,True,1
45,Some college,White,Female,0,False,1
21,Some college,Other,Male,0,False,1
36,Bachelors,White,Male,0,False,1
34,High school,White,Female,0,False,1
25,Did not complete high school,White,Female,0,False,1
57,High school,White,Male,0,False,1
46,Masters,White,Male,1,True,1
30,High school,White,Male,0,False,1
31,Bachelors,White,Male,0,False,1
42,Bachelors,White,Male,0,False,1
48,High school,White,Male,1,True,1
42,Some college,White,Male,0,False,1
57,High school,White,Male,0,False,1
45,Masters,White,Male,1,True,1
27,Bachelors,White,Female,0,False,1
41,Did not complete high school,White,Female,0,False,1
44,Some college,White,Male,1,True,1
39,Some college,White,Male,0,False,1
18,Some college,White,Female,0,False,1
